tag,stemtag,sp,quadrat,survey.ID,exactdate,measure,crown.condition,crown.illum,codes,notes,field.recorders,data.enter,location,area
171506,1,litu,1716,2016.15,11/10/2016,77.58,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172154,1,fram,1723,2016.15,11/10/2016,101.9,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172201,1,cagl,1717,2016.15,11/10/2016,46.98,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172202,1,quru,1717,2016.15,11/10/2016,35.39,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172203,1,qual,1717,2016.15,11/10/2016,8.55,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172205,1,qual,1717,2016.15,11/10/2016,111.01,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172248,1,cato,1719,2016.15,11/10/2016,24.55,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172255,1,qual,1720,2016.15,11/10/2016,74.84,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172260,1,qupr,1720,2016.15,11/10/2016,72.65,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172365,1,ulru,1722,2016.15,11/10/2016,NA,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172372,1,ulru,1723,2016.15,11/10/2016,NA,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172382,1,juni,1723,2016.15,11/10/2016,101.57,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172416,1,nysy,1725,2016.15,11/10/2016,24.14,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172417,1,nysy,1725,2016.15,11/10/2016,20.46,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172418,1,nysy,1725,2016.15,11/10/2016,30.94,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172421,1,cagl,1725,2016.15,11/10/2016,66.69,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172423,1,litu,1726,2016.15,11/10/2016,65.56,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172470,1,quru,1728,2016.15,11/10/2016,18.7,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172472,1,fram,1728,2016.15,11/10/2016,25.07,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172499,1,qual,1730,2016.15,11/10/2016,116.57,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172509,1,quru,1726,2016.15,11/10/2016,NA,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172556,1,litu,1729,2016.15,11/10/2016,138.21,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172587,1,fram,1731,2016.15,11/10/2016,111.23,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172624,1,litu,1731,2016.15,11/10/2016,101.58,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
172626,1,fram,1731,2016.15,11/10/2016,36,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
180235,1,litu,1802,2016.15,11/10/2016,137.35,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
180654,1,litu,1805,2016.15,11/10/2016,86.34,,,,"band broken, replace","Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
180691,1,litu,1807,2016.15,11/10/2016,134.69,,,,band adjusted,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
180728,1,litu,1804,2016.15,11/10/2016,122.7,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
180903,1,litu,1808,2016.15,11/10/2016,54.54,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
180904,1,litu,1808,2016.15,11/10/2016,89.21,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
180984,1,litu,1813,2016.15,11/10/2016,165.32,,,,replace band - window too large for calipers,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
180988,3,acru,1813,2016.15,11/10/2016,NA,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
180991,1,ploc,1814,2016.15,11/10/2016,90.24,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
181030,1,qual,1816,2016.15,11/10/2016,91.23,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
181033,1,litu,1816,2016.15,11/10/2016,109.04,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
182161,1,fram,1822,2016.15,11/10/2016,83.85,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
182207,1,qual,1817,2016.15,11/10/2016,97.71,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
182208,1,quru,1817,2016.15,11/10/2016,45.99,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
182248,1,nysy,1820,2016.15,11/10/2016,29.48,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
182376,1,ploc,1823,2016.15,11/10/2016,151.03,,,,no tag,"Kate Aldrich, Sally Bowers",Tori Meakem,,
182451,1,fram,1829,2016.15,11/10/2016,85.17,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
182491,1,litu,1831,2016.15,11/10/2016,NA,,,,"replace band, overgrown","Kate Aldrich, Sally Bowers",Tori Meakem,,
182498,1,fram,1831,2016.15,11/10/2016,22.51,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
182570,1,juni,1822,2016.15,11/10/2016,65.24,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
182681,1,litu,1829,2016.15,11/10/2016,121.47,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
182693,1,litu,1830,2016.15,11/10/2016,77,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
190065,1,litu,1902,2016.15,11/10/2016,112.51,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
190067,1,litu,1902,2016.15,11/10/2016,99.89,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
190071,1,litu,1902,2016.15,11/10/2016,50.86,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
190115,1,litu,1902,2016.15,11/10/2016,46.6,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
190413,1,litu,1904,2016.15,11/10/2016,40.37,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
190426,1,litu,1904,2016.15,11/10/2016,147.55,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
190429,1,litu,1904,2016.15,11/10/2016,91.84,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
190568,1,juni,1912,2016.15,11/10/2016,91.42,,,,band adjusted,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
190655,1,litu,1907,2016.15,11/10/2016,21.31,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
190658,1,litu,1907,2016.15,11/10/2016,23.16,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
190670,1,litu,1908,2016.15,11/10/2016,49.77,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
190694,1,quru,1909,2016.15,11/10/2016,91.04,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
190793,1,litu,1914,2016.15,11/10/2016,98.84,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
190794,1,quru,1914,2016.15,11/10/2016,90.14,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
190798,1,cagl,1914,2016.15,11/10/2016,33.9,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
190834,1,quve,1916,2016.15,11/10/2016,NA,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
190835,1,litu,1916,2016.15,11/10/2016,NA,,,,replace band,"Kate Aldrich, Sally Bowers",Tori Meakem,,
190838,1,quru,1916,2016.15,11/10/2016,160.04,,,,replace band - window too large for calipers,"Kate Aldrich, Sally Bowers",Tori Meakem,,
190840,1,litu,1916,2016.15,11/10/2016,19.2,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
190935,1,quru,1916,2016.15,11/10/2016,NA,,,,"replace band, overgrown","Kate Aldrich, Sally Bowers",Tori Meakem,,
192008,1,qual,1917,2016.15,11/10/2016,85.77,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
192055,1,qual,1919,2016.15,11/10/2016,91.96,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
192062,1,qupr,1920,2016.15,11/10/2016,41.71,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
192064,1,qupr,1920,2016.15,11/10/2016,66.54,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
192110,1,cato,1922,2016.15,11/10/2016,29.87,,,,dead?,"Kate Aldrich, Sally Bowers",Tori Meakem,,
192133,1,caovl,1923,2016.15,11/10/2016,132.71,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
192244,1,qual,1919,2016.15,11/10/2016,134.28,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
192437,1,litu,1925,2016.15,11/10/2016,44.41,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
192466,1,quru,1926,2016.15,11/10/2016,31.62,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
192484,1,quru,1926,2016.15,11/10/2016,20.26,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
192527,1,litu,1928,2016.15,11/10/2016,56.81,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
192528,1,litu,1928,2016.15,11/10/2016,120.17,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
192532,1,fagr,1928,2016.15,11/10/2016,NA,,,,"replace band, overgrown","Kate Aldrich, Sally Bowers",Tori Meakem,,
192533,1,litu,1928,2016.15,11/10/2016,131.5,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
192534,1,litu,1928,2016.15,11/10/2016,77.63,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
192542,1,litu,1929,2016.15,11/10/2016,63.89,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
192543,1,litu,1929,2016.15,11/10/2016,135.48,,,,"replace band, overgrown","Kate Aldrich, Sally Bowers",Tori Meakem,,
192544,1,litu,1929,2016.15,11/10/2016,68.32,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
192546,1,litu,1929,2016.15,11/10/2016,61.74,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
192548,1,litu,1929,2016.15,11/10/2016,73.52,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
192560,1,qual,1930,2016.15,11/10/2016,85.86,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
192570,1,fram,1931,2016.15,11/10/2016,96.39,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
192619,1,quru,1926,2016.15,11/10/2016,121.08,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
192674,1,litu,1929,2016.15,11/10/2016,105.83,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
200038,1,litu,2001,2016.15,11/10/2016,115.84,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
200038,2,litu,2001,2016.15,11/10/2016,74.96,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
200142,1,litu,2002,2016.15,11/10/2016,95.46,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
200151,1,litu,2002,2016.15,11/10/2016,123.14,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
200547,1,litu,2005,2016.15,11/10/2016,107.67,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
200551,1,litu,2005,2016.15,11/10/2016,79.7,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
200553,1,litu,2005,2016.15,11/10/2016,83.44,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
200577,1,juni,2007,2016.15,11/10/2016,13.29,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
200586,1,juni,2007,2016.15,11/10/2016,110.26,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
200613,1,litu,2004,2016.15,11/10/2016,33.51,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
200676,1,litu,2008,2016.15,11/10/2016,116.14,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
200812,1,juni,2008,2016.15,11/10/2016,36.17,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
200818,1,litu,2008,2016.15,11/10/2016,38.29,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
200822,1,litu,2008,2016.15,11/10/2016,45.4,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
201207,1,litu,2012,2016.15,11/10/2016,41.47,,,,band adjusted,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
201208,1,fram,2011,2016.15,11/10/2016,NA,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
201248,1,fram,2013,2016.15,11/10/2016,20.05,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
201252,1,caco,2013,2016.15,11/10/2016,NA,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
201261,1,juni,2013,2016.15,11/10/2016,132.03,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
201263,1,ulru,2013,2016.15,11/10/2016,NA,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
201264,1,litu,2014,2016.15,11/10/2016,25.39,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
201274,1,litu,2014,2016.15,11/10/2016,131.51,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
201278,1,litu,2014,2016.15,11/10/2016,114.16,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
201279,1,quru,2014,2016.15,11/10/2016,28.32,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
201432,1,quve,2016,2016.15,11/10/2016,NA,,,,"replace band,overgrown","Kate Aldrich, Sally Bowers",Tori Meakem,,
201441,1,litu,2016,2016.15,11/10/2016,160.03,,,,band adjusted; replace band - window too large for calipers,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202050,1,qual,2019,2016.15,11/10/2016,12.75,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202072,1,qual,2020,2016.15,11/10/2016,140.37,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202118,1,quve,2023,2016.15,11/10/2016,86.35,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202201,1,cato,2017,2016.15,11/10/2016,12.97,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202203,1,quru,2017,2016.15,11/10/2016,91.86,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202212,1,quve,2017,2016.15,11/10/2016,27.59,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202215,1,qual,2017,2016.15,11/10/2016,77.22,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202283,1,litu,2020,2016.15,11/10/2016,NA,,,,replace band,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202336,1,cagl,2022,2016.15,11/10/2016,68.18,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202337,1,cagl,2023,2016.15,11/10/2016,32.49,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202444,1,litu,2025,2016.15,11/10/2016,88.84,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202449,1,litu,2026,2016.15,11/10/2016,80.04,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202536,1,fram,2028,2016.15,11/10/2016,NA,,,,replace band,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202541,1,fram,2028,2016.15,11/10/2016,83.68,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202543,1,litu,2028,2016.15,11/10/2016,62.74,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202545,1,litu,2029,2016.15,11/10/2016,87.19,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202550,1,litu,2029,2016.15,11/10/2016,97.19,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202581,1,fram,2031,2016.15,11/10/2016,61.81,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202584,1,fram,2031,2016.15,11/10/2016,NA,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202585,1,juni,2032,2016.15,11/10/2016,26.97,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202586,1,fram,2032,2016.15,11/10/2016,30.6,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202671,1,litu,2025,2016.15,11/10/2016,NA,,,,Dead; cannot measure band,"Kate Aldrich, Sally Bowers",Tori Meakem,,
202971,1,fram,2032,2016.15,11/10/2016,92.16,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
