tag,stemtag,sp,dbh,quadrat,lx,ly,area,location,previous_measure,measure,measure.verified,new.band,codes,notes,survey.ID,year,month,day,field.recorders,data.enter
102446,2,litu,273.2,1029,0.5,3.7,7,North,30.91,32.92,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
102501,1,litu,634.2,1031,9.8,17.3,7,North,15.72,22.05,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
102502,1,ulru,126,1031,0.1,18.6,7,North,67.26,71.2,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
102509,1,quve,859.2,1032,9.6,0.9,7,North,139,160.12,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
102475,1,litu,881.1,1030,20,14.3,8,North,28.81,38.49,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
112316,1,quve,822.8,1125,8.7,1,8,North,136.14,139.81,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
112336,1,qual,516,1125,17,13.8,8,North,13.57,13.17,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
112342,1,nysy,196.7,1125,14.2,16.7,8,North,2.56,3.7,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
112350,1,cagl,602,1126,11.7,5.6,8,North,83.67,92.12,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
112466,1,cato,234.6,1129,17.5,7.1,8,North,24.62,26.39,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
112467,1,litu,479,1129,19.6,12.5,8,North,89.55,91.02,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
112480,1,litu,611.3,1131,14.4,10.9,8,North,90.76,94.82,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
112481,1,litu,460.1,1131,14.9,14.4,8,North,77.81,80.7,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
112482,1,litu,263.2,1131,17.8,15.9,8,North,16.03,18.03,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
112698,1,ulru,106.5,1128,17.9,18.2,8,North,39.19,41.37,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
122343,1,qual,638,1225,10.7,14.4,8,North,24.77,35.87,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
122427,1,qual,832.7,1227,17,15.6,8,North,62.58,74.74,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
122439,1,cagl,179,1228,12.6,13,8,North,35.32,36.66,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
122450,1,ulru,246,1225,2.6,18.7,8,North,79.26,NA,,,RE,,2023.11,2023,11,16,Chris Pate,Jessica Shue
122458,1,cagl,233,1226,4.6,4.9,8,North,18.07,23.28,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
122482,1,litu,562.4,1228,14.5,2.4,8,North,112.39,122.67,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
122486,1,litu,620.3,1228,2.7,17,8,North,39.32,44.61,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
122489,1,cagl,282.1,1229,2.8,4.3,8,North,69.36,73.43,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
122492,1,litu,502.8,1229,2.5,11.5,8,North,60.24,71.81,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
122522,1,litu,424.6,1232,3.4,17.4,8,North,104.65,108.46,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
122561,1,litu,664.7,1231,0,7.6,8,North,44.24,55.23,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
132371,1,quru,752,1325,19.9,12.9,8,North,110.14,134.57,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
132529,1,litu,872.5,1329,16.6,13.2,8,North,63.25,80.24,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
132539,1,litu,604.5,1331,15,15.9,8,North,59.3,68.16,,,RT,,2023.11,2023,11,16,Chris Pate,Jessica Shue
132542,1,quve,718,1332,15.4,2.9,8,North,25.19,32.73,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
132545,1,litu,446,1332,9.5,11.2,8,North,25.75,38.45,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
142380,1,qual,593,1425,6.8,13.1,8,North,54.31,66.29,,,NN,,2023.11,2023,11,16,Chris Pate,Jessica Shue
142399,1,qual,628,1427,14.4,0.5,8,North,21.27,53.3,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
142575,1,quve,499.5,1426,1.8,6.4,8,North,125.14,146.22,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
142650,1,ceca,115,1430,17.4,5.7,8,North,13.37,16.35,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
142656,1,litu,424.6,1431,12.4,12.8,8,North,75.59,80.18,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
142708,1,juni,423.1,1429,4.3,6.2,8,North,26.19,33.92,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
142727,1,litu,932.5,1431,1.7,8.2,8,North,15.06,26.94,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
142729,1,litu,474,1431,4.7,14.7,8,North,67.75,72.96,,,NN,,2023.11,2023,11,16,Chris Pate,Jessica Shue
142730,1,litu,670,1431,9.9,14.7,8,North,86.77,100.43,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
142731,1,litu,528.2,1432,8.2,2.3,8,North,66.69,71.49,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
142732,1,cagl,217.5,1432,1.6,1.2,8,North,43.82,48.55,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
142733,1,litu,608.5,1432,0.5,5.4,8,North,71.5,81.45,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
143707,1,cagl,144.5,1426,0.9,1.6,8,North,21.56,23.76,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
152513,1,qupr,615,1525,4.6,19.2,9,North,25.57,28.39,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
152673,1,litu,932.7,1530,3.6,18.8,9,North,110.2,117.43,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
152701,1,litu,951,1531,11.3,15.7,9,North,72.39,81.46,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
162439,1,quru,832.5,1627,16.3,0.3,9,North,64.07,74.23,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
162446,1,quru,803,1630,14.1,2.9,9,North,49.42,46.98,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
162541,1,qupr,409,1627,3.4,15.4,9,North,16.51,19.98,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
162543,1,qual,890,1627,7.5,16.6,9,North,86.37,89.57,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
172416,1,nysy,206,1725,19.9,15.6,9,North,6.29,7.54,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
172417,1,nysy,98.8,1725,20,18.4,9,North,18.91,20.22,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
172418,1,nysy,297,1725,20,19.5,9,North,30.75,31.68,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
172421,1,cagl,245,1725,14.7,20,9,North,30.81,40.94,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
172423,1,litu,367,1726,18.4,1.6,9,North,100.4,114.96,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
172470,1,quru,710,1728,11.1,12,9,North,77.51,104.55,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
172499,1,qual,1056,1730,17,3.1,9,North,60.57,75.07,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
172556,1,litu,817.5,1729,5.1,3.9,9,North,126.83,150.99,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
172624,1,litu,464.5,1731,17.1,14.5,9,North,67.62,78.12,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
182398,1,ceca,110,1825,0.6,5.5,9,North,14.58,19.51,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
182471,1,ceca,78,1829,2.5,19,9,North,14.96,20.95,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
182491,1,litu,410,1831,7.6,7.9,9,North,104.25,111.96,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
182681,1,litu,590.1,1829,13,1,9,North,39.09,52.65,,,RT,,2023.11,2023,11,16,Chris Pate,Jessica Shue
182693,1,litu,680,1830,15.3,13.2,9,North,63.42,76.32,,,NN,,2023.11,2023,11,16,Chris Pate,Jessica Shue
192437,1,litu,436.9,1925,17,11.5,9,North,27.24,33.25,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
192466,1,quru,809,1926,13.3,1.7,9,North,135.26,134.69,134.69,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
192484,1,quru,422.5,1926,17.4,11.2,9,North,75.52,88.13,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
192527,1,litu,503.9,1928,11.9,5,9,North,100.01,106.89,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
192528,1,litu,569.5,1928,12.4,9.7,9,North,39.78,49.61,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
192533,1,litu,403.2,1928,18.4,17.2,9,North,54.9,64.86,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
192534,1,litu,554.9,1928,13.3,17.4,9,North,137.78,144.2,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
192542,1,litu,326,1929,18.9,3.8,9,North,17.35,29.37,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
192543,1,litu,445.5,1929,14.9,4.4,9,North,62.75,69.32,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
192544,1,litu,349,1929,14.4,1.8,9,North,14.94,16.17,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
192546,1,litu,533.5,1929,17.4,7.3,9,North,108.55,115.01,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
192548,1,litu,467,1929,15.3,11.3,9,North,124.13,139.39,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
192560,1,qual,933.1,1930,12.9,19.5,9,North,25.67,37.76,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
192619,1,quru,787,1926,12.6,8.5,9,North,95.1,112.58,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
202444,1,litu,650,2025,0.9,12.5,9,North,50.75,62.58,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
202449,1,litu,608.5,2026,0,1,9,North,29.26,35.29,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
202543,1,litu,238,2028,0.5,15.6,9,North,58.76,73.6,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
202545,1,litu,368,2029,4.5,2.6,9,North,NA,NA,,,DC,,2023.11,2023,11,16,Chris Pate,Jessica Shue
202550,1,litu,566.1,2029,2.1,10.7,9,North,31.25,41.19,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
202585,1,juni,420.3,2032,1,4.8,9,North,87.89,97.39,,,,,2023.11,2023,11,16,Chris Pate,Jessica Shue
