tag,stemtag,survey.ID,exactdate,biannual,intraannual,sp,quadrat,gx,gy,measure,codes,status,notes,location,field recorders,data enter,stemID,treeID,date,dendDiam,dbh,dendroID,type,dir,dendHt,crown,illum,lianas,measureID
90612,1,2018.08,7/12/2018,1,1,quru,910,170.6999969,194,113.48,,alive,,South,Alyssa Terrell,Ryan Helcoski,10857,10857,,,552,,2,,1.4,3,3,,
90612,1,2018.09,7/26/2018,1,1,quru,910,170.6999969,194,115.31,,alive,,South,Ryan Helcoski,Ryan Helcoski,10857,10857,,,552,,2,,1.4,3,3,,
90612,1,2018.1,8/9/2018,1,1,quru,910,170.6999969,194,115.46,,alive,,South,Ryan Helcoski,Ryan Helcoski,10857,10857,,,552,,2,,1.4,3,3,,
90612,1,2018.11,8/23/2018,1,1,quru,910,170.6999969,194,115.87,,alive,,South,Ryan Helcoski,Ian McGregor,10857,10857,,,552,,2,,1.4,3,3,,
90612,1,2018.12,9/28/2018,1,1,quru,910,170.6999969,194,116.37,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,10857,10857,,,552,,2,,1.4,3,3,,
90612,1,2018.13,10/18/2018,1,1,quru,910,170.6999969,194,116.36,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,10857,10857,,,552,,2,,1.4,3,3,,
90660,1,2018.01,3/9/2018,1,1,quru,913,164.8999939,247.8999939,31.82,,alive,,South,Michael Scott,Ryan Helcoski,10904,10904,,,947.4,,2,,1.22,3,4,,
90660,1,2018.02,4/6/2018,1,1,quru,913,164.8999939,247.8999939,32.13,,alive,,South,Ryan Helcoski,Ryan Helcoski,10904,10904,,,947.4,,2,,1.22,3,4,,
90660,1,2018.03,4/26/2018,1,1,quru,913,164.8999939,247.8999939,34.43,,alive,,South,Ryan Helcoski,Ryan Helcoski,10904,10904,,,947.4,,2,,1.22,3,4,,
90660,1,2018.04,5/15/2018,1,1,quru,913,164.8999939,247.8999939,40.37,,alive,,South,Ryan Helcoski,Ryan Helcoski,10904,10904,,,947.4,,2,,1.22,3,4,,
90660,1,2018.05,5/29/2018,1,1,quru,913,164.8999939,247.8999939,43.68,,alive,,South,Ryan Helcoski,Ryan Helcoski,10904,10904,,,947.4,,2,,1.22,3,4,,
90660,1,2018.06,6/14/2018,1,1,quru,913,164.8999939,247.8999939,47.76,,alive,,South,Ryan Helcoski,Ryan Helcoski,10904,10904,,,947.4,,2,,1.22,3,4,,
90660,1,2018.07,6/29/2018,1,1,quru,913,164.8999939,247.8999939,48.32,,alive,,South,Alyssa Terrell,Ryan Helcoski,10904,10904,,,947.4,,2,,1.22,3,4,,
90660,1,2018.08,7/12/2018,1,1,quru,913,164.8999939,247.8999939,51.42,,alive,,South,Alyssa Terrell,Ryan Helcoski,10904,10904,,,947.4,,2,,1.22,3,4,,
90660,1,2018.09,7/26/2018,1,1,quru,913,164.8999939,247.8999939,55.21,,alive,,South,Ryan Helcoski,Ryan Helcoski,10904,10904,,,947.4,,2,,1.22,3,4,,
90660,1,2018.1,8/9/2018,1,1,quru,913,164.8999939,247.8999939,55.43,,alive,,South,Ryan Helcoski,Ryan Helcoski,10904,10904,,,947.4,,2,,1.22,3,4,,
90660,1,2018.11,8/23/2018,1,1,quru,913,164.8999939,247.8999939,55.98,,alive,,South,Ryan Helcoski,Ian McGregor,10904,10904,,,947.4,,2,,1.22,3,4,,
90660,1,2018.12,9/28/2018,1,1,quru,913,164.8999939,247.8999939,60.2,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,10904,10904,,,947.4,,2,,1.22,3,4,,
90660,1,2018.13,10/18/2018,1,1,quru,913,164.8999939,247.8999939,60.67,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,10904,10904,,,947.4,,2,,1.22,3,4,,
90752,1,2018.01,3/9/2018,1,1,qual,916,172.3999939,307.3999939,41.08,,alive,,North,Michael Scott,Ryan Helcoski,10963,10963,,,510.1,,2,,1.3,4,4,,
90752,1,2018.02,4/6/2018,1,1,qual,916,172.3999939,307.3999939,40.88,,alive,,North,Ryan Helcoski,Ryan Helcoski,10963,10963,,,510.1,,2,,1.3,4,4,,
90752,1,2018.03,4/26/2018,1,1,qual,916,172.3999939,307.3999939,42.62,,alive,,North,Tim McNeil,Ryan Helcoski,10963,10963,,,510.1,,2,,1.3,4,4,,
90752,1,2018.04,5/15/2018,1,1,qual,916,172.3999939,307.3999939,43.85,,alive,,North,Ryan Helcoski,Ryan Helcoski,10963,10963,,,510.1,,2,,1.3,4,4,,
90752,1,2018.05,5/29/2018,1,1,qual,916,172.3999939,307.3999939,45.84,,alive,,North,Ryan Helcoski,Ryan Helcoski,10963,10963,,,510.1,,2,,1.3,4,4,,
90752,1,2018.06,6/14/2018,1,1,qual,916,172.3999939,307.3999939,46.98,,alive,,North,Maya Prestipino,Ryan Helcoski,10963,10963,,,510.1,,2,,1.3,4,4,,
90752,1,2018.07,6/29/2018,1,1,qual,916,172.3999939,307.3999939,48.68,,alive,,North,Maya Prestipino,Ryan Helcoski,10963,10963,,,510.1,,2,,1.3,4,4,,
90752,1,2018.08,7/12/2018,1,1,qual,916,172.3999939,307.3999939,48.55,,alive,,North,Maya Prestipino,Ryan Helcoski,10963,10963,,,510.1,,2,,1.3,4,4,,
90752,1,2018.09,7/26/2018,1,1,qual,916,172.3999939,307.3999939,48.71,,alive,,North,Mario Morales,Ryan Helcoski,10963,10963,,,510.1,,2,,1.3,4,4,,
90752,1,2018.1,8/9/2018,1,1,qual,916,172.3999939,307.3999939,50.58,,alive,,North,"Sofia Altamirano, Eliana Garcia (UCSB), Ryan Helcoski",Ryan Helcoski,10963,10963,,,510.1,,2,,1.3,4,4,,
90752,1,2018.11,8/23/2018,1,1,qual,916,172.3999939,307.3999939,50.58,,alive,,North,Ian McGregor,Ian McGregor,10963,10963,,,510.1,,2,,1.3,4,4,,
90752,1,2018.12,9/28/2018,1,1,qual,916,172.3999939,307.3999939,51.13,,alive,,North,Ian McGregor,Ian McGregor,10963,10963,,,510.1,,2,,1.3,4,4,,
90752,1,2018.13,10/18/2018,1,1,qual,916,172.3999939,307.3999939,50.75,,alive,,North,Ian McGregor,Ian McGregor,10963,10963,,,510.1,,2,,1.3,4,4,,
91435,1,2018.01,3/9/2018,1,0,litu,907,173.6000061,132.1999969,51,,alive,,South,Michael Scott,Ryan Helcoski,11102,11102,,,228.5,,2,,1.3,4,3,,
91451,1,2018.01,3/9/2018,1,0,litu,907,178.6999969,137.6000061,96.63,,alive,,South,Michael Scott,Ryan Helcoski,11118,11118,,,555.1,,2,,1.3,4,4,,
91474,1,2018.01,3/9/2018,1,0,litu,908,174.5,144.6999969,33.6,,alive,,South,Michael Scott,Ryan Helcoski,11140,11140,,,438.2,,2,,1.33,3,4,,
91476,1,2018.01,3/9/2018,1,0,litu,908,178.3999939,142.3999939,98.4,,alive,,South,Michael Scott,Ryan Helcoski,11142,11142,,,505.4,,2,,1.35,3,3,,
91477,1,2018.01,3/9/2018,1,1,litu,908,179.3000031,143.5,43.11,,alive,,South,Michael Scott,Ryan Helcoski,11143,11143,,,210,,2,,1.35,4,3,,
91477,1,2018.02,4/6/2018,1,1,litu,908,179.3000031,143.5,43.05,,alive,,South,Ryan Helcoski,Ryan Helcoski,11143,11143,,,210,,2,,1.35,4,3,,
91477,1,2018.03,4/26/2018,1,1,litu,908,179.3000031,143.5,43.6,,alive,,South,Ryan Helcoski,Ryan Helcoski,11143,11143,,,210,,2,,1.35,4,3,,
91477,1,2018.04,5/15/2018,1,1,litu,908,179.3000031,143.5,43.74,,alive,,South,Ryan Helcoski,Ryan Helcoski,11143,11143,,,210,,2,,1.35,4,3,,
91477,1,2018.05,5/29/2018,1,1,litu,908,179.3000031,143.5,44.06,,alive,,South,Ryan Helcoski,Ryan Helcoski,11143,11143,,,210,,2,,1.35,4,3,,
91477,1,2018.06,6/14/2018,1,1,litu,908,179.3000031,143.5,44.98,,alive,,South,Ryan Helcoski,Ryan Helcoski,11143,11143,,,210,,2,,1.35,4,3,,
91477,1,2018.07,6/29/2018,1,1,litu,908,179.3000031,143.5,45.36,,alive,,South,Alyssa Terrell,Ryan Helcoski,11143,11143,,,210,,2,,1.35,4,3,,
91477,1,2018.08,7/12/2018,1,1,litu,908,179.3000031,143.5,45.15,,alive,,South,Alyssa Terrell,Ryan Helcoski,11143,11143,,,210,,2,,1.35,4,3,,
91477,1,2018.09,7/26/2018,1,1,litu,908,179.3000031,143.5,46.09,,alive,,South,Ryan Helcoski,Ryan Helcoski,11143,11143,,,210,,2,,1.35,4,3,,
91477,1,2018.1,8/9/2018,1,1,litu,908,179.3000031,143.5,45.64,,alive,,South,Ryan Helcoski,Ryan Helcoski,11143,11143,,,210,,2,,1.35,4,3,,
91477,1,2018.11,8/23/2018,1,1,litu,908,179.3000031,143.5,45.69,,alive,,South,Ryan Helcoski,Ian McGregor,11143,11143,,,210,,2,,1.35,4,3,,
91477,1,2018.12,9/28/2018,1,1,litu,908,179.3000031,143.5,45.84,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,11143,11143,,,210,,2,,1.35,4,3,,
91477,1,2018.13,10/18/2018,1,1,litu,908,179.3000031,143.5,45.6,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,11143,11143,,,210,,2,,1.35,4,3,,
91486,1,2018.01,3/9/2018,1,0,cagl,908,177.5,149.1999969,21.25,,alive,,South,Michael Scott,Ryan Helcoski,11152,11152,,,570.9,,2,,1.3,3,4,,
92006,1,2018.01,3/9/2018,1,0,litu,917,166.3000031,321.3999939,39.95,,alive,,North,Ryan Helcoski,Ryan Helcoski,11172,11172,,,544.2,,2,,1.3,3,4,,
92018,1,2018.01,3/9/2018,1,0,acru,917,176.1999969,325.6000061,67.96,,alive,,North,Ryan Helcoski,Ryan Helcoski,11184,11184,,,519.5,,2,,1.3,4,4,,
92112,1,2018.01,3/9/2018,1,0,litu,919,174.3999939,378.7999878,92.42,,alive,,North,Ryan Helcoski,Ryan Helcoski,11276,11276,,,489.1,,2,,1.3,4,4,,
92139,1,2018.01,3/9/2018,1,1,quru,920,177.6000061,380.2999878,38.09,,alive,,North,Ryan Helcoski,Ryan Helcoski,11303,11303,,,113.5,,2,,1.3,4,2,,
92139,1,2018.02,4/6/2018,1,1,quru,920,177.6000061,380.2999878,38.17,,alive,,North,Ryan Helcoski,Ryan Helcoski,11303,11303,,,113.5,,2,,1.3,4,2,,
92139,1,2018.03,4/26/2018,1,1,quru,920,177.6000061,380.2999878,37.36,,alive,,North,Tim McNeil,Ryan Helcoski,11303,11303,,,113.5,,2,,1.3,4,2,,
92139,1,2018.04,5/15/2018,1,1,quru,920,177.6000061,380.2999878,38.2,,alive,,North,Ryan Helcoski,Ryan Helcoski,11303,11303,,,113.5,,2,,1.3,4,2,,
92139,1,2018.05,5/29/2018,1,1,quru,920,177.6000061,380.2999878,38.27,,alive,,North,Ryan Helcoski,Ryan Helcoski,11303,11303,,,113.5,,2,,1.3,4,2,,
92139,1,2018.06,6/14/2018,1,1,quru,920,177.6000061,380.2999878,38.28,,alive,,North,Maya Prestipino,Ryan Helcoski,11303,11303,,,113.5,,2,,1.3,4,2,,
92139,1,2018.07,6/29/2018,1,1,quru,920,177.6000061,380.2999878,38.38,,alive,,North,Maya Prestipino,Ryan Helcoski,11303,11303,,,113.5,,2,,1.3,4,2,,
92139,1,2018.08,7/12/2018,1,1,quru,920,177.6000061,380.2999878,38.53,,alive,,North,Maya Prestipino,Ryan Helcoski,11303,11303,,,113.5,,2,,1.3,4,2,,
92139,1,2018.09,7/26/2018,1,1,quru,920,177.6000061,380.2999878,38.76,,alive,,North,Mario Morales,Ryan Helcoski,11303,11303,,,113.5,,2,,1.3,4,2,,
92139,1,2018.1,8/9/2018,1,1,quru,920,177.6000061,380.2999878,38.83,,alive,,North,"Sofia Altamirano, Eliana Garcia (UCSB), Ryan Helcoski",Ryan Helcoski,11303,11303,,,113.5,,2,,1.3,4,2,,
92139,1,2018.11,8/23/2018,1,1,quru,920,177.6000061,380.2999878,38.42,,alive,,North,Ian McGregor,Ian McGregor,11303,11303,,,113.5,,2,,1.3,4,2,,
92139,1,2018.12,9/28/2018,1,1,quru,920,177.6000061,380.2999878,39.07,,alive,,North,Ian McGregor,Ian McGregor,11303,11303,,,113.5,,2,,1.3,4,2,,
92139,1,2018.13,10/18/2018,1,1,quru,920,177.6000061,380.2999878,38.87,,alive,,North,Ian McGregor,Ian McGregor,11303,11303,,,113.5,,2,,1.3,4,2,,
92140,1,2018.01,3/9/2018,1,0,cato,920,178.6999969,380.7000122,2.69,,alive,,North,Ryan Helcoski,Ryan Helcoski,11304,11304,,,55.1,,2,,1.4,2,4,,
92141,1,2018.01,3/9/2018,1,0,cagl,920,179.3999939,384.7000122,24.08,,alive,,North,Ryan Helcoski,Ryan Helcoski,11305,11305,,,84.3,,2,,1.3,4,2,,
92234,1,2018.01,3/9/2018,1,1,qual,922,180,439.1000061,NA,D,dead,,North,Ryan Helcoski,Ryan Helcoski,11394,11394,,,0,,2,,1.34,3,1,,
92234,1,2018.02,4/6/2018,1,1,qual,922,180,439.1000061,NA,D,dead,,North,Ryan Helcoski,Ryan Helcoski,11394,11394,,,0,,2,,1.34,3,1,,
92234,1,2018.03,4/26/2018,1,1,qual,922,180,439.1000061,NA,D,dead,,North,Tim McNeil,Ryan Helcoski,11394,11394,,,0,,2,,1.34,3,1,,
92234,1,2018.04,5/15/2018,1,1,qual,922,180,439.1000061,NA,D,dead,,North,Ryan Helcoski,Ryan Helcoski,11394,11394,,,0,,2,,1.34,3,1,,
92234,1,2018.05,5/29/2018,1,1,qual,922,180,439.1000061,NA,D,dead,,North,Ryan Helcoski,Ryan Helcoski,11394,11394,,,0,,2,,1.34,3,1,,
92234,1,2018.06,6/14/2018,1,1,qual,922,180,439.1000061,NA,D,dead,,North,Maya Prestipino,Ryan Helcoski,11394,11394,,,0,,2,,1.34,3,1,,
92234,1,2018.07,6/29/2018,1,1,qual,922,180,439.1000061,NA,D,dead,,North,Maya Prestipino,Ryan Helcoski,11394,11394,,,0,,2,,1.34,3,1,,
92234,1,2018.08,7/12/2018,1,1,qual,922,180,439.1000061,NA,D,dead,,North,Maya Prestipino,Ryan Helcoski,11394,11394,,,0,,2,,1.34,3,1,,
92234,1,2018.09,7/26/2018,1,1,qual,922,180,439.1000061,NA,D,dead,,North,Mario Morales,Ryan Helcoski,11394,11394,,,0,,2,,1.34,3,1,,
92234,1,2018.1,8/9/2018,1,1,qual,922,180,439.1000061,NA,D,dead,,North,"Sofia Altamirano, Eliana Garcia (UCSB), Ryan Helcoski",Ryan Helcoski,11394,11394,,,0,,2,,1.34,3,1,,
92234,1,2018.11,8/23/2018,1,1,qual,922,180,439.1000061,NA,D,dead,,North,Ian McGregor,Ian McGregor,11394,11394,,,0,,2,,1.34,3,1,,
92234,1,2018.12,9/28/2018,1,1,qual,922,180,439.1000061,NA,D,dead,,North,Ian McGregor,Ian McGregor,11394,11394,,,0,,2,,1.34,3,1,,
92234,1,2018.13,10/18/2018,1,1,qual,922,180,439.1000061,NA,D,dead,,North,Ian McGregor,Ian McGregor,11394,11394,,,0,,2,,1.34,3,1,,
92237,1,2018.01,3/9/2018,1,0,nysy,922,174.6999969,439.5,17.74,,alive,,North,Ryan Helcoski,Ryan Helcoski,11397,11397,,,218.1,,2,,1.3,4,3,,
92238,1,2018.01,3/9/2018,1,0,quve,922,170.8000031,438.2999878,82.36,,alive,,North,Ryan Helcoski,Ryan Helcoski,11398,11398,,,756.3,,2,,1.3,3,4,,
92269,1,2018.01,3/9/2018,1,0,ceca,923,179.8000031,441.7000122,NA,C,dead,,North,Ryan Helcoski,Ryan Helcoski,11428,11428,,,79,,2,,1.3,4,1,,
92280,1,2018.01,3/9/2018,1,0,quve,923,175,446.8999939,119.53,,alive,,North,Ryan Helcoski,Ryan Helcoski,11438,11438,,,650.3,,2,,1.3,3,4,,
92393,1,2018.01,3/9/2018,1,0,cagl,925,179.8000031,487.7000122,83.51,,alive,,North,Ryan Helcoski,Ryan Helcoski,11540,11540,,,617,,2,,1.3,4,4,,
92414,1,2018.01,3/9/2018,1,0,litu,926,171.1999969,500.8999939,129.41,,alive,,North,Ryan Helcoski,Ryan Helcoski,11561,11561,,,432.8,,2,,1.3,4,4,,
92466,1,2018.01,3/9/2018,1,0,litu,927,160.6000061,536.2999878,113.38,I,alive,,North,Ryan Helcoski,Ryan Helcoski,11610,11610,,,834.5,,2,,1.38,4,4,,
92487,1,2018.01,3/9/2018,1,0,quve,928,169.8000031,555,106.18,,alive,,North,Ryan Helcoski,Ryan Helcoski,11631,11631,,,659,,2,,1.3,3,4,,
92488,1,2018.01,3/9/2018,1,0,litu,928,172.6999969,553.5,44.99,,alive,,North,Ryan Helcoski,Ryan Helcoski,11632,11632,,,674,,2,,1.3,4,4,,
92545,1,2018.01,3/9/2018,1,0,litu,931,175.3000031,615.5999756,57.28,,alive,,North,Ryan Helcoski,Ryan Helcoski,11689,11689,,,577.3,,2,,1.3,4,4,,
92546,1,2018.01,3/9/2018,1,0,litu,931,176.5,616.7000122,39.26,,alive,,North,Ryan Helcoski,Ryan Helcoski,11690,11690,,,647.2,,2,,1.3,4,4,,
92547,1,2018.01,3/9/2018,1,0,litu,931,171.6999969,613.9000244,77.06,,alive,,North,Ryan Helcoski,Ryan Helcoski,11691,11691,,,638.8,,2,,1.3,4,4,,
100011,1,2018.01,3/9/2018,1,0,fram,1001,180.6999969,8,90.51,,alive,,South,Michael Scott,Ryan Helcoski,11716,11716,,,960.5,,2,,1.3,4,4,,
100516,1,2018.01,3/9/2018,1,0,litu,1004,197.8999939,62.29999924,49.45,,alive,,South,Michael Scott,Ryan Helcoski,12180,12180,,,1036.1,,2,,1.42,4,4,,
100562,1,2018.01,3/9/2018,1,0,litu,1004,189.1000061,79.19999695,122.9,,alive,,South,Michael Scott,Ryan Helcoski,12224,12224,,,628.2,,2,,1.4,4,4,,
100612,1,2018.01,3/9/2018,1,0,litu,1003,192,44.40000153,47.45,I,alive,,South,Michael Scott,Ryan Helcoski,12269,12269,,,1200.9,,2,,1.38,4,4,,
100720,2,2018.01,3/9/2018,1,0,litu,1004,181.6999969,72,NA,S,alive,band removed in 2013,South,NA,Ryan Helcoski,33734,12372,,,323.8,,2,,1.3,4,4,,
100754,1,2018.01,3/9/2018,1,1,quru,1005,183.8000031,86.80000305,16.7,,alive,,South,Michael Scott,Ryan Helcoski,12406,12406,,,430.2,,2,,1.35,4,4,,
100754,1,2018.02,4/6/2018,1,1,quru,1005,183.8000031,86.80000305,16.43,,alive,,South,Ryan Helcoski,Ryan Helcoski,12406,12406,,,430.2,,2,,1.35,4,4,,
100754,1,2018.03,4/26/2018,1,1,quru,1005,183.8000031,86.80000305,17.34,,alive,,South,Ryan Helcoski,Ryan Helcoski,12406,12406,,,430.2,,2,,1.35,4,4,,
100754,1,2018.04,5/15/2018,1,1,quru,1005,183.8000031,86.80000305,20.84,,alive,,South,Ryan Helcoski,Ryan Helcoski,12406,12406,,,430.2,,2,,1.35,4,4,,
100754,1,2018.05,5/29/2018,1,1,quru,1005,183.8000031,86.80000305,21.57,,alive,,South,Ryan Helcoski,Ryan Helcoski,12406,12406,,,430.2,,2,,1.35,4,4,,
100754,1,2018.06,6/14/2018,1,1,quru,1005,183.8000031,86.80000305,23.18,,alive,,South,Ryan Helcoski,Ryan Helcoski,12406,12406,,,430.2,,2,,1.35,4,4,,
100754,1,2018.07,6/29/2018,1,1,quru,1005,183.8000031,86.80000305,24.35,,alive,,South,Alyssa Terrell,Ryan Helcoski,12406,12406,,,430.2,,2,,1.35,4,4,,
100754,1,2018.08,7/12/2018,1,1,quru,1005,183.8000031,86.80000305,24.71,,alive,,South,Alyssa Terrell,Ryan Helcoski,12406,12406,,,430.2,,2,,1.35,4,4,,
100754,1,2018.09,7/26/2018,1,1,quru,1005,183.8000031,86.80000305,27.08,,alive,,South,Ryan Helcoski,Ryan Helcoski,12406,12406,,,430.2,,2,,1.35,4,4,,
100754,1,2018.1,8/9/2018,1,1,quru,1005,183.8000031,86.80000305,25.45,,alive,,South,Ryan Helcoski,Ryan Helcoski,12406,12406,,,430.2,,2,,1.35,4,4,,
100754,1,2018.11,8/23/2018,1,1,quru,1005,183.8000031,86.80000305,25.73,,alive,,South,Ryan Helcoski,Ian McGregor,12406,12406,,,430.2,,2,,1.35,4,4,,
100754,1,2018.12,9/28/2018,1,1,quru,1005,183.8000031,86.80000305,26.72,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,12406,12406,,,430.2,,2,,1.35,4,4,,
100754,1,2018.13,10/18/2018,1,1,quru,1005,183.8000031,86.80000305,25.93,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,12406,12406,,,430.2,,2,,1.35,4,4,,
100771,1,2018.01,3/9/2018,1,1,quru,1005,188.5,97,107,,alive,,South,Michael Scott,Ryan Helcoski,12422,12422,,,921.1,,2,,1.4,4,4,,
100771,1,2018.02,4/6/2018,1,1,quru,1005,188.5,97,107.56,,alive,,South,Ryan Helcoski,Ryan Helcoski,12422,12422,,,921.1,,2,,1.4,4,4,,
100771,1,2018.03,4/26/2018,1,1,quru,1005,188.5,97,110.58,,alive,,South,Ryan Helcoski,Ryan Helcoski,12422,12422,,,921.1,,2,,1.4,4,4,,
100771,1,2018.04,5/15/2018,1,1,quru,1005,188.5,97,113.49,,alive,,South,Ryan Helcoski,Ryan Helcoski,12422,12422,,,921.1,,2,,1.4,4,4,,
100771,1,2018.05,5/29/2018,1,1,quru,1005,188.5,97,116.12,,alive,,South,Ryan Helcoski,Ryan Helcoski,12422,12422,,,921.1,,2,,1.4,4,4,,
100771,1,2018.06,6/14/2018,1,1,quru,1005,188.5,97,119.87,,alive,,South,Ryan Helcoski,Ryan Helcoski,12422,12422,,,921.1,,2,,1.4,4,4,,
100771,1,2018.07,6/29/2018,1,1,quru,1005,188.5,97,122.27,,alive,,South,Alyssa Terrell,Ryan Helcoski,12422,12422,,,921.1,,2,,1.4,4,4,,
100771,1,2018.08,7/12/2018,1,1,quru,1005,188.5,97,123.71,,alive,,South,Alyssa Terrell,Ryan Helcoski,12422,12422,,,921.1,,2,,1.4,4,4,,
100771,1,2018.09,7/26/2018,1,1,quru,1005,188.5,97,126.15,,alive,,South,Ryan Helcoski,Ryan Helcoski,12422,12422,,,921.1,,2,,1.4,4,4,,
100771,1,2018.1,8/9/2018,1,1,quru,1005,188.5,97,127.93,,alive,,South,Ryan Helcoski,Ryan Helcoski,12422,12422,,,921.1,,2,,1.4,4,4,,
100771,1,2018.11,8/23/2018,1,1,quru,1005,188.5,97,129.87,,alive,,South,Ryan Helcoski,Ian McGregor,12422,12422,,,921.1,,2,,1.4,4,4,,
100771,1,2018.12,9/28/2018,1,1,quru,1005,188.5,97,131.74,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,12422,12422,,,921.1,,2,,1.4,4,4,,
100771,1,2018.13,10/18/2018,1,1,quru,1005,188.5,97,131.19,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,12422,12422,,,921.1,,2,,1.4,4,4,,
100905,1,2018.01,3/9/2018,1,1,litu,1008,190,141.6000061,121.6,,alive,,South,Michael Scott,Ryan Helcoski,12529,12529,,,659.4,,2,,1.35,4,4,,
100905,1,2018.02,4/6/2018,1,1,litu,1008,190,141.6000061,120.87,,alive,,South,Ryan Helcoski,Ryan Helcoski,12529,12529,,,659.4,,2,,1.35,4,4,,
100905,1,2018.03,4/26/2018,1,1,litu,1008,190,141.6000061,120.66,,alive,,South,Ryan Helcoski,Ryan Helcoski,12529,12529,,,659.4,,2,,1.35,4,4,,
100905,1,2018.04,5/15/2018,1,1,litu,1008,190,141.6000061,120.26,,alive,,South,Ryan Helcoski,Ryan Helcoski,12529,12529,,,659.4,,2,,1.35,4,4,,
100905,1,2018.05,5/29/2018,1,1,litu,1008,190,141.6000061,122.17,,alive,,South,Ryan Helcoski,Ryan Helcoski,12529,12529,,,659.4,,2,,1.35,4,4,,
100905,1,2018.06,6/14/2018,1,1,litu,1008,190,141.6000061,126.62,,alive,,South,Ryan Helcoski,Ryan Helcoski,12529,12529,,,659.4,,2,,1.35,4,4,,
100905,1,2018.07,6/29/2018,1,1,litu,1008,190,141.6000061,130.46,,alive,,South,Alyssa Terrell,Ryan Helcoski,12529,12529,,,659.4,,2,,1.35,4,4,,
100905,1,2018.08,7/12/2018,1,1,litu,1008,190,141.6000061,131.34,,alive,,South,Alyssa Terrell,Ryan Helcoski,12529,12529,,,659.4,,2,,1.35,4,4,,
100905,1,2018.09,7/26/2018,1,1,litu,1008,190,141.6000061,131.56,,alive,,South,Ryan Helcoski,Ryan Helcoski,12529,12529,,,659.4,,2,,1.35,4,4,,
100905,1,2018.1,8/9/2018,1,1,litu,1008,190,141.6000061,133.14,,alive,,South,Ryan Helcoski,Ryan Helcoski,12529,12529,,,659.4,,2,,1.35,4,4,,
100905,1,2018.11,8/23/2018,1,1,litu,1008,190,141.6000061,133.75,,alive,,South,Ryan Helcoski,Ian McGregor,12529,12529,,,659.4,,2,,1.35,4,4,,
100905,1,2018.12,9/28/2018,1,1,litu,1008,190,141.6000061,134.49,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,12529,12529,,,659.4,,2,,1.35,4,4,,
100905,1,2018.13,10/18/2018,1,1,litu,1008,190,141.6000061,134.33,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,12529,12529,,,659.4,,2,,1.35,4,4,,
100906,1,2018.01,3/9/2018,1,0,litu,1008,189.3000031,141.1000061,20.05,,alive,,South,Michael Scott,Ryan Helcoski,12530,12530,,,497,,2,,1.3,4,4,,
100960,1,2018.01,3/9/2018,1,1,quru,1010,193.8000031,190.5,19.92,,alive,,South,Michael Scott,Ryan Helcoski,12583,12583,,,563.5,,2,,1.5,4,4,,
100960,1,2018.02,4/6/2018,1,1,quru,1010,193.8000031,190.5,19.49,,alive,,South,Ryan Helcoski,Ryan Helcoski,12583,12583,,,563.5,,2,,1.5,4,4,,
100960,1,2018.03,4/26/2018,1,1,quru,1010,193.8000031,190.5,21.42,,alive,,South,Ryan Helcoski,Ryan Helcoski,12583,12583,,,563.5,,2,,1.5,4,4,,
100960,1,2018.04,5/15/2018,1,1,quru,1010,193.8000031,190.5,25.63,,alive,,South,Ryan Helcoski,Ryan Helcoski,12583,12583,,,563.5,,2,,1.5,4,4,,
100960,1,2018.05,5/29/2018,1,1,quru,1010,193.8000031,190.5,26.85,,alive,,South,Ryan Helcoski,Ryan Helcoski,12583,12583,,,563.5,,2,,1.5,4,4,,
100960,1,2018.06,6/14/2018,1,1,quru,1010,193.8000031,190.5,30.07,,alive,,South,Ryan Helcoski,Ryan Helcoski,12583,12583,,,563.5,,2,,1.5,4,4,,
100960,1,2018.07,6/29/2018,1,1,quru,1010,193.8000031,190.5,30.9,,alive,,South,Alyssa Terrell,Ryan Helcoski,12583,12583,,,563.5,,2,,1.5,4,4,,
100960,1,2018.08,7/12/2018,1,1,quru,1010,193.8000031,190.5,32.5,,alive,,South,Alyssa Terrell,Ryan Helcoski,12583,12583,,,563.5,,2,,1.5,4,4,,
100960,1,2018.09,7/26/2018,1,1,quru,1010,193.8000031,190.5,32.51,,alive,,South,Ryan Helcoski,Ryan Helcoski,12583,12583,,,563.5,,2,,1.5,4,4,,
100960,1,2018.1,8/9/2018,1,1,quru,1010,193.8000031,190.5,35.64,,alive,,South,Ryan Helcoski,Ryan Helcoski,12583,12583,,,563.5,,2,,1.5,4,4,,
