tag,StemTag,sp,dbh,quadrat,lx,ly,area,location,previous_measure,measure,measure.verified,new.band,codes,notes,field.recorders,data.enter,survey.ID,year,month,day
80100,1,litu,603,804,2.4,10.8,2,South,107.62,113.9,,,,,Brigit Rooney,Jessica Shue,2026.01,2026,3,18
80121,1,quve,120,801,8.8,19.2,3,South,0,5.06,,1,,"12.5, 12.2, 1.4",Jen Jordan,Jessica Shue,2026.01,2026,3,18
80401,1,caco,480,807,7.4,19.6,2,South,61.62,63.7,,,,,Brigit Rooney,Jessica Shue,2026.01,2026,3,18
80554,1,caovl,551,813,6.9,11.2,2,South,86.1,86.16,,,,,Brigit Rooney,Jessica Shue,2026.01,2026,3,18
80559,1,nysy,439,813,8.9,17.8,2,South,6.4,6.95,,,,,Brigit Rooney,Jessica Shue,2026.01,2026,3,18
80615,1,litu,699,810,4.4,16.8,2,South,100.2,101.8,,,,,Brigit Rooney,Jessica Shue,2026.01,2026,3,18
80628,1,quve,553,811,7.5,3,2,South,63.47,65.21,,,,,Brigit Rooney,Jessica Shue,2026.01,2026,3,18
80631,1,litu,556,811,0.2,6.1,2,South,63.35,65.15,,,,,Brigit Rooney,Jessica Shue,2026.01,2026,3,18
82091,1,caovl,194,819,3.5,1.3,4,North,5.05,3.66,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
82117,1,cato,155,819,11.6,14.3,4,North,14,13.95,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
82125,1,cagl,150,819,1.6,14.3,4,North,37.33,36.02,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
82138,1,quru,714,820,1.1,2.7,4,North,49.35,48.74,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
82203,1,litu,668,822,8,9.4,4,North,101.33,102.47,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
82219,1,ceca,96,822,14.7,18.8,4,North,22.97,21.41,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
82223,1,litu,445,822,0.5,17.7,4,North,91.9,92.98,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
82226,1,litu,270,823,2,4,4,North,79.13,80.14,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
82292,1,litu,519,826,1.8,0.4,7,North,75.25,76.72,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
82298,1,litu,609,826,0.3,5.1,7,North,116.08,116.71,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
82326,1,quve,870,827,14.6,8.3,7,North,41.73,41.94,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
82357,1,litu,567,828,4,13.8,7,North,111.06,110.78,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
82360,1,litu,640,829,2.3,0.7,7,North,89.4,91.07,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
82365,1,qual,450,829,4.9,4.7,7,North,76.51,77.38,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
82368,1,litu,1014,829,16.8,3.4,7,North,24.2,23.06,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
82419,1,litu,847,831,3.3,10,7,North,97.78,99.01,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
82421,1,litu,595,831,5.6,14.7,7,North,52.09,53.07,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
82422,1,litu,563,831,6.9,19.5,7,North,110.89,111.22,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
82434,1,quve,864,832,6,15.6,7,North,72.22,73.59,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
90162,1,litu,687,904,16.9,11.1,2,South,20.98,21.35,,,,,Brigit Rooney,Jessica Shue,2026.01,2026,3,18
90236,1,ulru,160,902,14.4,2.5,2,South,16.72,17.32,,,,,Brigit Rooney,Jessica Shue,2026.01,2026,3,18
90311,1,cagl,172,904,17.5,15.8,2,South,32.08,31.29,,,,,Brigit Rooney,Jessica Shue,2026.01,2026,3,18
90354,1,litu,697,905,10.6,5,2,South,47.4,48.27,,,,,Brigit Rooney,Jessica Shue,2026.01,2026,3,18
90544,1,qupr,199,911,18.5,15.4,2,South,14.09,14.03,,,,,Brigit Rooney,Jessica Shue,2026.01,2026,3,18
90612,1,quru,596,910,10.7,14,2,South,68.61,69.16,,,RT,,Brigit Rooney,Jessica Shue,2026.01,2026,3,18
90631,1,quve,180,911,1.5,13.9,2,South,5.25,5.24,,,,,Brigit Rooney,Jessica Shue,2026.01,2026,3,18
90660,1,quru,1034,913,4.9,7.9,2,South,129.45,124.87,,,,,Brigit Rooney,Jessica Shue,2026.01,2026,3,18
90684,1,ploc,474,915,9.1,6.2,3,South,70.73,70.77,,,,,Jen Jordan,Jessica Shue,2026.01,2026,3,17
90752,1,qual,558,916,12.4,7.4,5,North,10.23,10.19,,,,,Jen Jordan,Jessica Shue,2026.01,2026,3,18
91451,1,litu,605,907,18.7,17.6,2,South,84.02,85.36,,,,,Brigit Rooney,Jessica Shue,2026.01,2026,3,18
91474,1,litu,470,908,14.5,4.7,2,South,103.61,104.64,,,,,Brigit Rooney,Jessica Shue,2026.01,2026,3,18
91476,1,litu,516,908,18.4,2.4,2,South,114.65,115.19,,,,,Brigit Rooney,Jessica Shue,2026.01,2026,3,18
91477,1,litu,225,908,19.3,3.5,2,South,66.92,68.04,,,,,Brigit Rooney,Jessica Shue,2026.01,2026,3,18
91486,1,cagl,600,908,17.5,9.2,2,South,92.18,91.25,,,,,Brigit Rooney,Jessica Shue,2026.01,2026,3,18
92018,1,acru,559,917,16.2,5.6,5,North,26.42,26.51,,,,,Jen Jordan,Jessica Shue,2026.01,2026,3,18
92112,1,litu,547,919,14.4,18.8,5,North,77.27,78.2,,,,,Jen Jordan,Jessica Shue,2026.01,2026,3,18
92115,1,acru,162,919,10.1,19.3,5,North,17.09,17.21,,,,,Jen Jordan,Jessica Shue,2026.01,2026,3,18
92140,1,cato,62,920,18.7,0.7,5,North,18.31,18.8,,,,,Jen Jordan,Jessica Shue,2026.01,2026,3,18
92141,1,cagl,97,920,19.4,4.7,5,North,17.65,17.1,,,,,Jen Jordan,Jessica Shue,2026.01,2026,3,18
92237,1,nysy,220,922,14.7,19.5,5,North,19.36,19.6,,,,,Jen Jordan,Jessica Shue,2026.01,2026,3,18
92280,1,quve,701,923,15,6.9,5,North,82.59,83.46,,,,,Jen Jordan,Jessica Shue,2026.01,2026,3,18
92393,1,cagl,652,925,19.8,7.7,7,North,30.86,31.75,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
92466,1,litu,879,927,0.6,16.3,7,North,96.02,98.21,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
92488,1,litu,737,928,12.7,13.5,7,North,47.91,48.12,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
92545,1,litu,598,931,15.3,15.6,7,North,97.35,100.81,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
92546,1,litu,676,931,16.5,16.7,7,North,100.17,101.72,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
92547,1,litu,654,931,11.7,13.9,7,North,118.57,121.91,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
102439,1,litu,224,1028,4.3,19.6,7,North,24.78,24.78,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
102475,1,litu,855,1030,20,14.3,8,North,62.58,64.84,,,,,Jessica Shue,Jessica Shue,2026.01,2026,3,18
112316,1,quve,855,1125,8.7,1,8,North,0,NA,,,DC,band removed,Jessica Shue,Jessica Shue,2026.01,2026,3,18
131233,1,litu,317,1313,18.3,19.6,3,South,105.45,11.2,,1,,"32.1, 31.9, 1.4",Jen Jordan,Jessica Shue,2026.01,2026,3,19
131239,1,quru,651,1314,19.5,5.7,3,South,132.22,12.3,,1,,"67.1, 65.9, 1.4",Jen Jordan,Jessica Shue,2026.01,2026,3,19
140872,1,litu,661,1413,6.1,14.9,3,South,127.03,12.83,,1,,"66.4, 65.9, 1.4",Jen Jordan,Jessica Shue,2026.01,2026,3,19
172202,1,quru,589,1717,17.1,1.8,6,North,128.64,8.68,,1,,"59.6, 58.7, 1.4",Jessica Shue,Jessica Shue,2026.01,2026,3,19
22004,1,litu,861,217,8.6,1.7,4,North,120.86,120.86,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
30512,1,quru,900,313,2.9,14.3,3,South,128.27,14.81,,1,,"91.5, 89.8, 1.4",Jen Jordan,Jessica Shue,2026.01,2026,3,18
60458,1,fagr,313,615,1.9,0,3,South,84.15,11.05,,1,,"32.1, 31.6, 1.4",Jen Jordan,Jessica Shue,2026.01,2026,3,19
62128,1,quve,865,620,8,0.8,4,North,0,3.93,,1,,"86.9, 84.8, 1.7; bark and acorn caps more like quru","Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,19
70220,1,qual,578,702,18.3,0.8,3,South,122.67,14.59,,1,,"59.3, 58.7, 1.4",Jen Jordan,Jessica Shue,2026.01,2026,3,19
70494,2,caca,74,714,0.4,15.7,3,South,15.59,10.13,,1,,"7.7, 7.6, 1.5",Jen Jordan,Jessica Shue,2026.01,2026,3,19
92414,1,litu,448,926,11.2,0.9,7,North,45.17,45.97,,,,,"Bill McShea, Claire Watson",Jessica Shue,2026.01,2026,3,18
152561,1,quve,809,1527,11.9,3.1,9,North,0,NA,NA,NA,RE,band to be installed,Jessica Shue,Jessica Shue,2026.01,2026,3,19
171462,1,qual,870,1715,7.9,7.5,1,South,112.95,NA,NA,NA,RE,band to be installed,Jessica Shue,Jessica Shue,2026.01,2026,3,19
202686,1,ulru,142,2025,7.2,16.2,9,North,0,NA,NA,NA,RE,band to be installed,Jessica Shue,Jessica Shue,2026.01,2026,3,19
