tag,stemtag,sp,quadrat,survey.ID,exactdate,measure,crown.condition,crown.illum,codes,notes,field.recorders,data.enter,location,area
172556,1,litu,1729,2018.14,11/8/2018,35.8,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
172499,1,qual,1730,2018.14,11/8/2018,141,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
172587,1,fram,1731,2018.14,11/8/2018,NA,4,4,DS,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
172624,1,litu,1731,2018.14,11/8/2018,19.1,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
172626,1,fram,1731,2018.14,11/8/2018,NA,4,5,DS,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
180235,1,litu,1802,2018.14,11/8/2018,155.5,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
180728,1,litu,1804,2018.14,11/8/2018,132.4,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
180654,1,litu,1805,2018.14,11/8/2018,101.9,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
180691,1,litu,1807,2018.14,11/8/2018,27.3,3,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
180903,1,litu,1808,2018.14,11/8/2018,65.6,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
180904,1,litu,1808,2018.14,11/8/2018,38.5,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
180984,1,litu,1813,2018.14,11/8/2018,31.1,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
180991,1,ploc,1814,2018.14,11/8/2018,112.1,4,4,,liana over band,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
181030,1,qual,1816,2018.14,11/8/2018,110.7,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
181033,1,litu,1816,2018.14,11/8/2018,144.2,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
182207,1,qual,1817,2018.14,11/8/2018,106.9,3,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
182208,1,quru,1817,2018.14,11/8/2018,75.5,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
182248,1,nysy,1820,2018.14,11/8/2018,30.8,4,2,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
182161,1,fram,1822,2018.14,11/8/2018,NA,4,5,,no band found,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
182376,1,ploc,1823,2018.14,11/8/2018,31.2,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
182570,1,juni,1823,2018.14,11/8/2018,90.9,4,4,,"check status, looks unhealthy","Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
182451,1,fram,1829,2018.14,11/8/2018,15.8,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
182681,1,litu,1829,2018.14,11/8/2018,149.5,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
182693,1,litu,1830,2018.14,11/8/2018,107.9,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
182491,1,litu,1831,2018.14,11/8/2018,75.8,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
182498,1,fram,1831,2018.14,11/8/2018,26.7,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
190065,1,litu,1902,2018.14,11/8/2018,128.4,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
190067,1,litu,1902,2018.14,11/8/2018,128.9,3,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
190071,1,litu,1902,2018.14,11/8/2018,64.9,4,2,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
190115,1,litu,1902,2018.14,11/8/2018,92.5,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
190413,1,litu,1904,2018.14,11/8/2018,72.2,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
190426,1,litu,1904,2018.14,11/8/2018,28.3,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
190429,1,litu,1904,2018.14,11/8/2018,106.6,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
190655,1,litu,1907,2018.14,11/8/2018,41.2,3,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
190658,1,litu,1907,2018.14,11/8/2018,33.9,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
190670,1,litu,1908,2018.14,11/8/2018,65.8,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
190694,1,quru,1909,2018.14,11/8/2018,114.9,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
190568,1,juni,1912,2018.14,11/8/2018,133.2,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
190793,1,litu,1914,2018.14,11/8/2018,121.3,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
190794,1,quru,1914,2018.14,11/8/2018,126.6,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
190798,1,cagl,1914,2018.14,11/8/2018,8.3,4,3,,"check status, looks unhealthy","Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
190835,1,litu,1916,2018.14,11/8/2018,85.8,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
190838,1,quru,1916,2018.14,11/8/2018,62.8,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
190840,1,litu,1916,2018.14,11/8/2018,30.3,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
190935,1,quru,1916,2018.14,11/8/2018,83.4,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
192008,1,qual,1917,2018.14,11/8/2018,110,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
192055,1,qual,1919,2018.14,11/8/2018,107.3,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
192244,1,qual,1919,2018.14,11/8/2018,23,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
192062,1,qupr,1920,2018.14,11/8/2018,46.2,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
192064,1,qupr,1920,2018.14,11/8/2018,73.9,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
192133,1,caovl,1923,2018.14,11/8/2018,149.5,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
192437,1,litu,1925,2018.14,11/8/2018,11,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
192466,1,quru,1926,2018.14,11/8/2018,66.9,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
192484,1,quru,1926,2018.14,11/8/2018,38.1,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
192619,1,quru,1926,2018.14,11/8/2018,10.8,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
192527,1,litu,1928,2018.14,11/8/2018,70.8,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
192528,1,litu,1928,2018.14,11/8/2018,142.1,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
192532,1,fagr,1928,2018.14,11/8/2018,104.1,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
192533,1,litu,1928,2018.14,11/8/2018,15.5,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
192534,1,litu,1928,2018.14,11/8/2018,100.4,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
192542,1,litu,1929,2018.14,11/8/2018,76,4,2,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
192543,1,litu,1929,2018.14,11/8/2018,47.5,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
192544,1,litu,1929,2018.14,11/8/2018,77.7,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
192546,1,litu,1929,2018.14,11/8/2018,77.1,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
192548,1,litu,1929,2018.14,11/8/2018,88.9,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
192674,1,litu,1929,2018.14,11/8/2018,11.3,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
192560,1,qual,1930,2018.14,11/8/2018,110.8,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
192570,1,fram,1931,2018.14,11/8/2018,111.4,4,4,RD,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
200038,1,litu,2001,2018.14,11/8/2018,160.3,3,4,M;main; RD,stems grew together,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
200038,2,litu,2001,2018.14,11/8/2018,114.7,3,4,S; RD,stems grew together,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
200142,1,litu,2002,2018.14,11/8/2018,118,3,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
200151,1,litu,2002,2018.14,11/8/2018,20.4,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
200613,1,litu,2004,2018.14,11/8/2018,72.1,4,5,,retag,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
200547,1,litu,2005,2018.14,11/8/2018,127.9,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
200551,1,litu,2005,2018.14,11/8/2018,105.2,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
200553,1,litu,2005,2018.14,11/8/2018,106.8,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
200577,1,juni,2007,2018.14,11/8/2018,13.5,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
200586,1,juni,2007,2018.14,11/8/2018,120,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
200676,1,litu,2008,2018.14,11/8/2018,138.2,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
200812,1,juni,2008,2018.14,11/8/2018,43.6,3,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
200818,1,litu,2008,2018.14,11/8/2018,43.1,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
200822,1,litu,2008,2018.14,11/8/2018,76.7,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
201207,1,litu,2012,2018.14,11/8/2018,1.8,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
201261,1,juni,2013,2018.14,11/8/2018,152,4,5,RD,"check status, looks unhealthy","Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
201264,1,litu,2014,2018.14,11/8/2018,46.7,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
201274,1,litu,2014,2018.14,11/8/2018,149.9,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
201278,1,litu,2014,2018.14,11/8/2018,140.9,4,4,,retag,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
201279,1,quru,2014,2018.14,11/8/2018,65.5,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
201432,1,quve,2016,2018.14,11/8/2018,65,4,4,,retag,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
201441,1,litu,2016,2018.14,11/8/2018,100.4,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
202201,1,cato,2017,2018.14,11/8/2018,20.2,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
202203,1,quru,2017,2018.14,11/8/2018,20.2,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
202212,1,quve,2017,2018.14,11/8/2018,46.1,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
202215,1,qual,2017,2018.14,11/8/2018,91.1,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
202050,1,qual,2019,2018.14,11/8/2018,26.4,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
202072,1,qual,2020,2018.14,11/8/2018,14.3,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
202283,1,litu,2020,2018.14,11/8/2018,89.2,4,5,,retag,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
202336,1,cagl,2022,2018.14,11/8/2018,84.6,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
202118,1,quve,2023,2018.14,11/8/2018,106.3,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
202337,1,cagl,2023,2018.14,11/8/2018,54.5,4,4,,retag,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
202444,1,litu,2025,2018.14,11/8/2018,125.9,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
202449,1,litu,2026,2018.14,11/8/2018,102.7,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
202536,1,fram,2028,2018.14,11/8/2018,108.6,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
202541,1,fram,2028,2018.14,11/8/2018,93.9,4,4,RD,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
202543,1,litu,2028,2018.14,11/8/2018,79.4,4,3,RD,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
202545,1,litu,2029,2018.14,11/8/2018,NA,4,4,RD,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
202550,1,litu,2029,2018.14,11/8/2018,120.5,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
202581,1,fram,2031,2018.14,11/8/2018,73.3,4,4,,"check status, looks unhealthy","Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
202585,1,juni,2032,2018.14,11/8/2018,45.4,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
202586,1,fram,2032,2018.14,11/8/2018,47.4,4,4,,"check status, looks unhealthy","Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
202971,1,fram,2032,2018.14,11/8/2018,NA,4,4,DS,"check status, looks unhealthy","Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
