tag,stemtag,sp,dbh,quadrat,lx,ly,area,location,previous_measure,measure,measure.verified,codes,new.band,notes,field.recorders,data.enter,survey.ID,year,month,day
92393,1,cagl,617,925,19.8,7.7,7,North,20.84,19.66,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
92414,1,litu,440,926,11.2,0.9,7,North,37.97,38.46,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
92466,1,litu,834.5,927,0.6,16.3,7,North,81.62,83.04,,,,replace tree; around secondary stem,Jessica Shue,Jessica Shue,2025.01,2025,3,18
92488,1,litu,674,928,12.7,13.5,7,North,29.81,30.37,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
92545,1,litu,577.3,931,15.3,15.6,7,North,91.54,93.73,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
92546,1,litu,647.2,931,16.5,16.7,7,North,92.12,93.47,,NN,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
92547,1,litu,638.8,931,11.7,13.9,7,North,111.91,113.32,,RT,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
102348,1,qual,888,1025,16.5,11.5,7,North,71.91,72.06,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
102364,1,qual,649,1025,2.1,18,7,North,25.71,19.04,19.05,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
102371,1,qual,783,1026,1.6,6.6,7,North,NA,NA,,,1,new band to be installed,Jessica Shue,Jessica Shue,2025.01,2025,3,18
102438,1,litu,468.2,1028,8.5,16.6,7,North,110.74,111.57,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
102438,2,litu,462.6,1028,8.5,16.6,7,North,11.38,9.36,,,1,previously installed,Jessica Shue,Jessica Shue,2025.01,2025,3,18
102439,1,litu,224,1028,4.3,19.6,7,North,22.11,22.57,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
102441,1,litu,484,1029,1.3,3,7,North,110.66,109.91,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
102443,1,litu,512.5,1029,4.1,7,7,North,93.33,85.38,85.41,"BA, RE",,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
102444,1,litu,630,1029,4.3,5.3,7,North,119.68,120.32,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
102446,1,litu,494,1029,0.5,3.7,7,North,78.74,79.53,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
102446,2,litu,273.2,1029,0.5,3.7,7,North,33.73,33.98,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
102501,1,litu,634.2,1031,9.8,17.3,7,North,28.55,28.79,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
102502,1,ulru,126,1031,0.1,18.6,7,North,8.94,6.4,,,1,previously installed,Jessica Shue,Jessica Shue,2025.01,2025,3,18
102509,1,quve,859.2,1032,9.6,0.9,7,North,22.9,24.28,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
102475,1,litu,881.1,1030,20,14.3,8,North,50.15,52.26,52.31,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
112316,1,quve,822.8,1125,8.7,1,8,North,18.93,NA,,DC,,windthrow,Jessica Shue,Jessica Shue,2025.01,2025,3,18
112342,1,nysy,196.7,1125,14.2,16.7,8,North,1.57,9.24,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
112350,1,cagl,602,1126,11.7,5.6,8,North,100.22,97.88,97.96,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
112698,1,ulru,106.5,1128,17.9,18.2,8,North,43.54,43.5,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
112466,1,cato,234.6,1129,17.5,7.1,8,North,33.88,29.67,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
112467,1,litu,479,1129,19.6,12.5,8,North,95.38,95.51,,RE,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
112480,1,litu,611.3,1131,14.4,10.9,8,North,100.53,100.64,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
112481,1,litu,460.1,1131,14.9,14.4,8,North,83.71,84.7,,,,replace tree; irregular,Jessica Shue,Jessica Shue,2025.01,2025,3,18
112482,1,litu,263.2,1131,17.8,15.9,8,North,20.61,21.31,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
122343,1,qual,638,1225,10.7,14.4,8,North,47.07,47.45,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
122450,1,ulru,246,1225,3,19.1,8,North,49.78,49.22,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
122458,1,cagl,233,1226,4.6,4.9,8,North,25.3,24.51,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
122427,1,qual,832.7,1227,17,15.6,8,North,88.99,89.64,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
122439,1,cagl,179,1228,12.6,13,8,North,37.49,37.33,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
122482,1,litu,562.4,1228,14.5,2.4,8,North,14.54,15.3,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
122486,1,litu,620.3,1228,2.7,17,8,North,53.8,53.22,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
122489,1,cagl,282.1,1229,2.8,4.3,8,North,76.82,75.35,,,1,new band to be installed,Jessica Shue,Jessica Shue,2025.01,2025,3,18
122492,1,litu,502.8,1229,2.5,11.5,8,North,82.39,83.52,,RT,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
122561,1,litu,664.7,1231,0,10.5,8,North,66.94,67.61,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
122522,1,litu,424.6,1232,3.4,17.4,8,North,13.05,12.69,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
132371,1,quru,752,1325,19.9,12.9,8,North,37.79,38.08,,,1,new band to be installed,Jessica Shue,Jessica Shue,2025.01,2025,3,18
132529,1,litu,872.5,1329,16.6,13.2,8,North,91.76,93.83,93.79,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
132539,1,litu,604.5,1331,15,15.9,8,North,79.15,78.2,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
132542,1,quve,718,1332,15.4,2.9,8,North,41.58,42.56,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
132545,1,litu,446,1332,9.5,11.2,8,North,41.31,40.01,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
142380,1,qual,593,1425,6.8,13.1,8,North,83.55,81.67,,BA,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
142575,1,quve,499.5,1426,1.8,6.4,8,North,20.34,20.55,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
143707,1,cagl,144.5,1426,0.9,1.6,8,North,25.57,24.37,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
142399,1,qual,628,1427,14.4,0.5,8,North,64.51,62.68,62.66,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
142708,1,juni,428,1429,4.3,6.2,8,North,9.62,1.84,,,1,previously installed,Jessica Shue,Jessica Shue,2025.01,2025,3,18
142650,1,ceca,115,1430,17.4,5.7,8,North,19.05,18.91,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
142656,1,litu,424.6,1431,12.4,12.8,8,North,85.29,85.9,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
142727,1,litu,932.5,1431,1.7,8.2,8,North,29.8,29.66,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
142729,1,litu,474,1431,4.7,14.7,8,North,75.42,75.85,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
142730,1,litu,670,1431,9.9,14.7,8,North,111.08,111.54,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
142731,1,litu,528.2,1432,8.2,2.3,8,North,76.2,75.42,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
142732,1,cagl,217.5,1432,1.6,1.2,8,North,52.12,51.73,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
142733,1,litu,608.5,1432,0.5,5.4,8,North,93.99,94.08,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
152513,1,qupr,615,1525,4.6,19.2,9,North,33.09,32.64,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
152561,1,quve,809,1527,11.9,3.1,9,North,NA,NA,,,1,new band to be installed,Jessica Shue,Jessica Shue,2025.01,2025,3,18
152673,1,litu,932.7,1530,3.6,18.8,9,North,128.71,131.52,131.47,,1,new band to be installed,Jessica Shue,Jessica Shue,2025.01,2025,3,18
152701,1,litu,951,1531,11.3,15.7,9,North,91.6,91.91,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
162439,1,quru,832.5,1627,16.3,0.3,9,North,89.78,90.32,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
162541,1,qupr,409,1627,3.4,15.4,9,North,25.73,25.33,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
162543,1,qual,890,1627,7.5,16.6,9,North,93.02,92.44,,,1,new band to be installed,Jessica Shue,Jessica Shue,2025.01,2025,3,18
162446,1,quru,803,1630,14.1,2.9,9,North,72.38,74.1,74.13,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
172416,1,nysy,206,1725,19.9,15.6,9,North,9.97,9.81,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
172417,1,nysy,98.8,1725,20,18.4,9,North,20.28,20.12,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
172418,1,nysy,297,1725,20,19.5,9,North,31.62,31.02,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
172421,1,cagl,245,1725,14.7,20,9,North,46.84,45.19,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
172423,1,litu,367,1726,18.4,1.6,9,North,127.18,127.93,,,1,new band to be installed,Jessica Shue,Jessica Shue,2025.01,2025,3,18
172470,1,quru,710,1728,11.1,12,9,North,136.62,NA,,,1,new band to be installed,Jessica Shue,Jessica Shue,2025.01,2025,3,18
172556,1,litu,817.5,1729,5.1,3.9,9,North,23.12,22.05,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
172499,1,qual,1056,1730,17,3.1,9,North,90.8,91.32,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
172624,1,litu,464.5,1731,17.1,14.5,9,North,85.43,84.55,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
182398,1,ceca,110,1825,0.6,5.5,9,North,23.18,23.26,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
182471,1,ceca,78,1829,2.6,19,9,North,30.46,30.94,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
182681,1,litu,590.1,1829,13,1,9,North,62.12,63.29,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
182693,1,litu,680,1830,15.3,13.2,9,North,87.94,88.31,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
182491,1,litu,410,1831,7.6,7.9,9,North,116.99,117.72,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
192437,1,litu,436.9,1925,17,11.5,9,North,38.48,39.17,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
192466,1,quru,864,1926,13.3,1.7,9,North,38.46,38.41,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
192484,1,quru,422.5,1926,17.4,11.2,9,North,99.95,100,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
192619,1,quru,854,1926,12.6,8.5,9,North,16.07,12,,,1,previously installed,Jessica Shue,Jessica Shue,2025.01,2025,3,18
192527,1,litu,503.9,1928,11.9,5,9,North,112.73,113.23,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
192528,1,litu,569.5,1928,12.4,9.7,9,North,58.14,58.69,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
192533,1,litu,430,1928,18.4,17.2,9,North,16.63,14.25,,,1,previously installed,Jessica Shue,Jessica Shue,2025.01,2025,3,18
192534,1,litu,554.9,1928,13.3,17.4,9,North,19.7,20.66,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
192542,1,litu,326,1929,18.9,3.8,9,North,41.13,41.76,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
192543,1,litu,445.5,1929,14.9,4.4,9,North,76.09,75.31,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
192544,1,litu,349,1929,14.4,1.8,9,North,17.49,16.96,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
192546,1,litu,533.5,1929,17.4,7.3,9,North,123.98,124.66,,,1,new band to be installed,Jessica Shue,Jessica Shue,2025.01,2025,3,18
192548,1,litu,467,1929,15.3,11.3,9,North,28.25,26.64,26.64,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
192560,1,qual,933.1,1930,12.9,19.5,9,North,52.66,53.26,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
202444,1,litu,650,2025,0.9,12.5,9,North,71.25,72.16,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
202686,1,ulru,142,2025,8.2,19.4,9,North,NA,NA,,,1,new band to be installed,Jessica Shue,Jessica Shue,2025.01,2025,3,18
202449,1,litu,608.5,2026,0,1,9,North,42.65,43.95,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
202543,1,litu,256,2028,0.5,15.6,9,North,11.09,8.88,,,1,previously installed,Jessica Shue,Jessica Shue,2025.01,2025,3,18
202550,1,litu,566.1,2029,2.1,10.7,9,North,50.3,51.54,,,,,Jessica Shue,Jessica Shue,2025.01,2025,3,18
